"first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","reference","tags","anonymous","reporter"
"2022-08-29 15:05:05", "846126", "2a096c18091da6755054000293bf6fd2", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1564267795680055297", "Android,apk,iran,IRATA", "0", "onecert_ir"
"2022-08-29 05:40:54", "846040", "480379e6a333b21d1b807f85a8a6c65d", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://bazaar.abuse.ch/sample/4dbe5345b61ceee178e1b57b032e9f134706bc1f5860832f9e44e7190128c2db/", "apk,iran,IRATA", "0", "onecert_ir"
"2022-08-28 15:59:58", "845964", "92e8c6358a49949c0ca937f51a3fee4e", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://bazaar.abuse.ch/sample/46839649c17247e56af2fc73959514ced63a08ba37135cd4ce60836f92ecf678/", "Android,apk,iran,IRATA", "0", "onecert_ir"
"2022-08-28 10:56:13", "845908", "b78926fee51ecebf179bb545e6e7b08f", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1563842599034699778", "Android,apk,iran,IRATA", "0", "onecert_ir"
"2022-08-27 22:39:39", "845862", "afea2f5df77aba1d1bea6ac96c4afb0c", "md5_hash", "payload", "osx.xloader", "Formbook", "Xloader", "", "50", "https://twitter.com/pollo290987/status/1562530452971302914", "None", "0", "Virus_Deck"
"2022-08-27 22:39:39", "845863", "c79d3e6bf5496a475c8ca347f672bdbf", "md5_hash", "payload", "osx.xloader", "Formbook", "Xloader", "", "50", "https://twitter.com/pollo290987/status/1562530452971302914", "None", "0", "Virus_Deck"
"2022-08-27 22:38:08", "845861", "89b50d1a3235605ef9d41c853dc836a1", "md5_hash", "payload", "win.blustealer", "a310logger", "BluStealer", "", "50", "https://twitter.com/pollo290987/status/1563365348153634817", "None", "0", "Virus_Deck"
"2022-08-27 19:23:25", "845786", "77d854c933cb22980e553d4b1f888329", "md5_hash", "payload", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://twitter.com/r3dbU7z/status/1563608116893483008", "None", "0", "Virus_Deck"
"2022-08-27 16:33:05", "845738", "7fdb3b28ca96d3dc85fa6a5938621364", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://bazaar.abuse.ch/sample/81ccf768306083c01093f976cf0582c30bb4e6007fde84c3cfff11c4724537c6/", "Android,apk,iran,IRATA", "0", "onecert_ir"
"2022-08-27 14:36:38", "845714", "e69d4bca1b34873a4c7171443ae9ca43", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://bazaar.abuse.ch/sample/542eb49af886c4d8f51a12bb30c533c190be8e1bd52b7c10383cee742a3b8e3e/", "Android,apk,iran,IRATA", "0", "onecert_ir"
"2022-08-26 14:37:35", "845567", "a3abd7bf1382ea04f19d0cec19953bd9", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1563173733493522432", "Android,apk,iran,IRATA", "0", "onecert_ir"
"2022-08-26 14:25:04", "845565", "7f4187c95cfd9e7194e4fed5cc4fd1fe", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1563170581096189953", "Android,apk,iran,IRATA", "0", "onecert_ir"
"2022-08-26 13:56:36", "845561", "efb2726fb32d1480934e57dc9cc9717c", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1563163398103175171", "Android,apk,iran,IRATA", "0", "onecert_ir"
"2022-08-26 13:31:19", "845556", "2148abb74558f4ea968cb48ac31f2e48", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1563157056617451526", "Android,apk,iran,IRATA", "0", "onecert_ir"
"2022-08-26 10:24:37", "845532", "77b7856144515bb3905df8b3fb210a2e", "md5_hash", "payload", "win.kimsuky", "None", "Kimsuky", "2022-09-11 07:15:51", "50", "https://twitter.com/RedDrip7/status/1563074487452848128", "None", "0", "Virus_Deck"
"2022-08-26 10:24:37", "845533", "12539ac37a81cc2e19338a67d237f833", "md5_hash", "payload", "win.kimsuky", "None", "Kimsuky", "2022-09-11 07:15:51", "50", "https://twitter.com/RedDrip7/status/1563074487452848128", "None", "0", "Virus_Deck"
"2022-08-26 10:24:37", "845534", "aed88aac9dafd46c7c33617c77cc808f", "md5_hash", "payload", "win.kimsuky", "None", "Kimsuky", "2022-09-11 07:15:51", "50", "https://twitter.com/RedDrip7/status/1563074487452848128", "None", "0", "Virus_Deck"
"2022-08-26 10:24:37", "845535", "a2caa035e1f622446222f3ccd751f938", "md5_hash", "payload", "win.kimsuky", "None", "Kimsuky", "2022-09-11 07:15:51", "50", "https://twitter.com/RedDrip7/status/1563074487452848128", "None", "0", "Virus_Deck"
"2022-08-26 07:18:31", "845506", "9f745c583f322f39c625b5c2a3540835", "md5_hash", "payload", "jar.strrat", "None", "STRRAT", "", "50", "https://twitter.com/pollo290987/status/1563063300883365888", "None", "0", "Virus_Deck"
"2022-08-26 07:10:26", "845505", "3ded6599d02de5b87dffc7efda3c4e66", "md5_hash", "payload", "win.houdini", "Hworm,Jenxcus,Kognito,Njw0rm,WSHRAT,dinihou,dunihi", "Houdini", "", "50", "https://twitter.com/pollo290987/status/1563061265475350528", "None", "0", "Virus_Deck"
"2022-08-26 07:06:26", "845503", "e8240c3f386089417076e51547b1b6ba", "md5_hash", "payload", "win.ave_maria", "AVE_MARIA,AveMariaRAT,Warzone RAT,WarzoneRAT,avemaria", "Ave Maria", "", "50", "https://twitter.com/pollo290987/status/1563060258091634689", "None", "0", "Virus_Deck"
"2022-08-26 07:06:26", "845504", "cf4438ba8b19c740f390b2590e4e7ef8", "md5_hash", "payload", "win.ave_maria", "AVE_MARIA,AveMariaRAT,Warzone RAT,WarzoneRAT,avemaria", "Ave Maria", "", "50", "https://twitter.com/pollo290987/status/1563060258091634689", "None", "0", "Virus_Deck"
"2022-08-26 06:49:29", "845493", "ab018042894c383144662d45093e5a0a", "md5_hash", "payload", "osx.xloader", "Formbook", "Xloader", "", "50", "https://twitter.com/pollo290987/status/1563055995462397962", "None", "0", "Virus_Deck"
"2022-08-26 06:49:29", "845494", "eed9ec7f662df0c4df9cc6516ba95102", "md5_hash", "payload", "osx.xloader", "Formbook", "Xloader", "", "50", "https://twitter.com/pollo290987/status/1563055995462397962", "None", "0", "Virus_Deck"
"2022-08-26 06:49:29", "845495", "4e26985b20bf25d3761135ce7883952a", "md5_hash", "payload", "osx.xloader", "Formbook", "Xloader", "", "50", "https://twitter.com/pollo290987/status/1563055995462397962", "None", "0", "Virus_Deck"
"2022-08-26 06:37:12", "845491", "2a1d8df0b012c11c4bf96627b1259b24", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "50", "https://twitter.com/pollo290987/status/1563052902918238208", "None", "0", "Virus_Deck"
"2022-08-26 06:37:12", "845492", "306d61b898d8ca0ac21e0cea238dc164", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "50", "https://twitter.com/pollo290987/status/1563052902918238208", "None", "0", "Virus_Deck"
"2022-08-26 02:45:08", "845472", "790c75b8878d18d39a88cd1e49cd3b7e", "md5_hash", "payload", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "", "50", "https://twitter.com/r3dbU7z/status/1562698817170178048", "None", "0", "Virus_Deck"
"2022-08-26 02:21:14", "845470", "f5f98b7d79ed810db2130d6f5351a670", "md5_hash", "payload", "win.svcready", "None", "SVCReady", "", "50", "https://twitter.com/MBThreatIntel/status/1559541834443116545", "None", "0", "Virus_Deck"
"2022-08-26 02:21:14", "845471", "c291e3103b80ba215fc0e37200532596", "md5_hash", "payload", "win.svcready", "None", "SVCReady", "", "50", "https://twitter.com/MBThreatIntel/status/1559541834443116545", "None", "0", "Virus_Deck"
"2022-08-26 00:53:14", "845463", "8982cff37f15fa4ef9ca8f459139f1da", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1562966273721798656", "Android,apk,iran,IRATA", "0", "onecert_ir"
"2022-08-26 00:31:51", "845458", "4118d3586b4a257476085f7d61fbaf0f", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1562960797323563008", "Android,apk,iran,IRATA", "0", "onecert_ir"
"2022-08-26 00:00:59", "845454", "8154f54eb4cce05baa62f1ef0de40896", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1562953017582063617", "Android,apk,iran,IRATA", "0", "onecert_ir"
"2022-08-25 23:26:57", "845448", "922604e9f8306d1a1c8bbd0e50762842", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1562944571478519810", "Android,apk,iran,IRATA", "0", "onecert_ir"
"2022-08-25 23:09:43", "845444", "770f3e737487cdf296e1c001a6fa29b7", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1562940206172762112", "Android,apk,iran,IRATA", "0", "onecert_ir"
"2022-08-25 22:56:39", "845442", "db72d4823679136473bc9eacc17b997d", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1562936927094988800", "Android,apk,iran,IRATA", "0", "onecert_ir"
"2022-08-25 17:24:55", "845358", "464f4806e8af7556c5a9d8d05c1c0374", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1562853436734902274", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-25 05:59:29", "845278", "f3109e3234a83452de39ad40a285a5fd", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1562680934453104642", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-25 05:55:25", "845275", "38d4ebc57afdadc123d27ddddbf6bdb5", "md5_hash", "payload", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "", "50", "https://twitter.com/pollo290987/status/1562535463251898369", "None", "0", "Virus_Deck"
"2022-08-25 05:55:25", "845276", "2f3162a2aa3c7f2950d065df65da5cf9", "md5_hash", "payload", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "", "50", "https://twitter.com/pollo290987/status/1562535463251898369", "None", "0", "Virus_Deck"
"2022-08-24 21:00:14", "845207", "33b2e37b4ee06fa3b1e3fb0879c6f596", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1562545236915941376", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-24 20:39:31", "845204", "1fa3fc9ac5eb03d95bfa401a26111447", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1562540050054688768", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-24 20:18:13", "845195", "e32f1ebc24b1cc88abfbbab116c4a0fe", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "50", "https://twitter.com/pollo290987/status/1562532024828964871", "None", "0", "Virus_Deck"
"2022-08-24 20:18:13", "845196", "1af8f845e396e6b0f6f04832a7bc286f", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "50", "https://twitter.com/pollo290987/status/1562532024828964871", "None", "0", "Virus_Deck"
"2022-08-24 20:03:36", "845191", "0e21c7d01f17601c5f7429e462f18fb6", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1562530931944042499", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-24 19:04:34", "845184", "8909eb0f03bc6a40188f0032de1e75a5", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1562516120984203264", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-24 06:15:18", "845080", "bd8e9a2005afaaaa460183599dac2b79", "md5_hash", "payload", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "", "100", "https://tria.ge/220823-3sg23aedb4/behavioral1", "NetSupport", "0", "abuse_ch"
"2022-08-24 06:00:58", "845070", "5a060aa2e0e82ee0b03b65ce9ed52c2f", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "https://raw.githubusercontent.com/executemalware/Malware-IOCs/main/2022-08-23%20Remcos%20IOCs", "RAT,RemcosRAT", "0", "abuse_ch"
"2022-08-24 06:00:58", "845071", "c135c2dad6b8d014bfd512fd94d31200", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "https://raw.githubusercontent.com/executemalware/Malware-IOCs/main/2022-08-23%20Remcos%20IOCs", "RAT,RemcosRAT", "0", "abuse_ch"
"2022-08-24 06:00:58", "845072", "135a1b45054fd8c36e854fb696d7391a", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "https://raw.githubusercontent.com/executemalware/Malware-IOCs/main/2022-08-23%20Remcos%20IOCs", "RAT,RemcosRAT", "0", "abuse_ch"
"2022-08-24 06:00:57", "845066", "73d7c21952995d7f276c123ac4604fb8", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "https://raw.githubusercontent.com/executemalware/Malware-IOCs/main/2022-08-23%20Remcos%20IOCs", "RAT,RemcosRAT", "0", "abuse_ch"
"2022-08-24 06:00:57", "845067", "8233ec123d1b8059727e6dd5298a7ba3", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "https://raw.githubusercontent.com/executemalware/Malware-IOCs/main/2022-08-23%20Remcos%20IOCs", "RAT,RemcosRAT", "0", "abuse_ch"
"2022-08-24 06:00:57", "845068", "5564815065fcdecb2488c434ff5f3ed0", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "https://raw.githubusercontent.com/executemalware/Malware-IOCs/main/2022-08-23%20Remcos%20IOCs", "RAT,RemcosRAT", "0", "abuse_ch"
"2022-08-24 06:00:57", "845069", "4b04a1aed8a1398e7d0139f367917d8e", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "https://raw.githubusercontent.com/executemalware/Malware-IOCs/main/2022-08-23%20Remcos%20IOCs", "RAT,RemcosRAT", "0", "abuse_ch"
"2022-08-24 03:08:49", "845039", "cdd59cca433f1b7384d7eb3107c75637", "md5_hash", "payload", "win.ave_maria", "AVE_MARIA,AveMariaRAT,Warzone RAT,WarzoneRAT,avemaria", "Ave Maria", "", "50", "https://twitter.com/pollo290987/status/1562069470776102912", "None", "0", "Virus_Deck"
"2022-08-24 03:08:49", "845040", "78df902b69abcf924de56f28206f9f7b", "md5_hash", "payload", "win.ave_maria", "AVE_MARIA,AveMariaRAT,Warzone RAT,WarzoneRAT,avemaria", "Ave Maria", "", "50", "https://twitter.com/pollo290987/status/1562069470776102912", "None", "0", "Virus_Deck"
"2022-08-24 03:08:12", "845031", "467146189b752d313662f54226fccda2", "md5_hash", "payload", "apk.lokibot", "None", "LokiBot", "2022-08-27 22:40:04", "50", "https://twitter.com/pollo290987/status/1562084026227347458", "None", "0", "Virus_Deck"
"2022-08-24 03:08:12", "845032", "d040c23617278eebbcc57a579deac005", "md5_hash", "payload", "apk.lokibot", "None", "LokiBot", "2022-08-27 22:40:04", "50", "https://twitter.com/pollo290987/status/1562084026227347458", "None", "0", "Virus_Deck"
"2022-08-24 03:08:12", "845033", "614ff505dc58f051050d703e886a9f9b", "md5_hash", "payload", "apk.lokibot", "None", "LokiBot", "2022-08-27 22:40:04", "50", "https://twitter.com/pollo290987/status/1562084026227347458", "None", "0", "Virus_Deck"
"2022-08-24 03:08:12", "845034", "6d3c6479498d829d55a98b0ad43a89d1", "md5_hash", "payload", "apk.lokibot", "None", "LokiBot", "2022-08-27 22:40:04", "50", "https://twitter.com/pollo290987/status/1562084026227347458", "None", "0", "Virus_Deck"
"2022-08-24 03:08:12", "845035", "726f4f69d769d40cbb20c8781798ff06", "md5_hash", "payload", "apk.lokibot", "None", "LokiBot", "2022-08-27 22:40:04", "50", "https://twitter.com/pollo290987/status/1562084026227347458", "None", "0", "Virus_Deck"
"2022-08-24 03:08:12", "845036", "b9dfbb9fb9d03e8c814b218feaba6885", "md5_hash", "payload", "apk.lokibot", "None", "LokiBot", "2022-08-27 22:40:04", "50", "https://twitter.com/pollo290987/status/1562084026227347458", "None", "0", "Virus_Deck"
"2022-08-24 03:08:12", "845037", "cab217e06f7f89a2ba7004b703861814", "md5_hash", "payload", "apk.lokibot", "None", "LokiBot", "2022-08-27 22:40:04", "50", "https://twitter.com/pollo290987/status/1562084026227347458", "None", "0", "Virus_Deck"
"2022-08-24 03:08:12", "845038", "cea2123ecdbc5b5cb2759109f214caca", "md5_hash", "payload", "apk.lokibot", "None", "LokiBot", "2022-08-27 22:40:04", "50", "https://twitter.com/pollo290987/status/1562084026227347458", "None", "0", "Virus_Deck"
"2022-08-24 03:07:59", "845030", "37d2d87f110760705ea13cb03412c3b4", "md5_hash", "payload", "osx.xloader", "Formbook", "Xloader", "", "50", "https://twitter.com/pollo290987/status/1562089469116923904", "None", "0", "Virus_Deck"
"2022-08-24 03:07:44", "845029", "1640630973ae9cdaa4c7f8dfc2c501cd", "md5_hash", "payload", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "50", "https://twitter.com/pollo290987/status/1562104579231256577", "None", "0", "Virus_Deck"
"2022-08-23 18:42:19", "844946", "ed1f25df017ce0b3104641c3acdb31f1", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://bazaar.abuse.ch/sample/e18250c859bb1eb7c8a17c0697342dd7ff117aecf3bea76911bf846aa8de0f2c/", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-23 18:16:32", "844942", "3620561d1194a73957cdf567339dad24", "md5_hash", "payload", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "", "50", "https://twitter.com/pollo290987/status/1562087034948386817", "None", "0", "Virus_Deck"
"2022-08-23 18:16:32", "844943", "252dce576f9fbb9aaa7114dd7150f320", "md5_hash", "payload", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "2022-09-27 14:36:59", "50", "https://twitter.com/pollo290987/status/1562087034948386817", "None", "0", "Virus_Deck"
"2022-08-23 17:23:10", "844936", "a61a50f712b2cf3262c07ec7516c766e", "md5_hash", "payload", "win.confucius", "None", "Confucius", "2022-08-27 22:24:53", "100", "https://twitter.com/h2jazi/status/1562079407853953024", "Confucius", "0", "abuse_ch"
"2022-08-23 17:23:10", "844937", "b1fecb0b98a86e2243b2163d9d720dc0", "md5_hash", "payload", "win.confucius", "None", "Confucius", "2022-08-27 22:24:53", "100", "https://twitter.com/h2jazi/status/1562079407853953024", "Confucius", "0", "abuse_ch"
"2022-08-23 17:23:10", "844938", "5b817c7dc6bf17ef2fa32136b9c106cd", "md5_hash", "payload", "win.confucius", "None", "Confucius", "2022-08-27 22:24:53", "100", "https://twitter.com/h2jazi/status/1562079407853953024", "Confucius", "0", "abuse_ch"
"2022-08-23 17:23:10", "844939", "f82bd6ccf7370b37b306654a44c3189c", "md5_hash", "payload", "win.confucius", "None", "Confucius", "2022-08-27 22:24:53", "100", "https://twitter.com/h2jazi/status/1562079407853953024", "Confucius", "0", "abuse_ch"
"2022-08-23 17:21:44", "844930", "ce41d55ee66d509e1e2043d9e238f65a", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1562127841252212737", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-23 02:06:48", "844811", "d37107a95531607505c9c306c96d843f", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1561897637988769794", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-23 01:20:16", "844796", "13eaadda71609960c966873f36efa735", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1561885871036571648", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-22 20:57:37", "844775", "b31eb4d3b17a31d0288c6417518d553d", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "50", "https://twitter.com/MBThreatIntel/status/1561736526819639298", "None", "0", "Virus_Deck"
"2022-08-22 20:57:37", "844776", "17f1c30410db8b7a999d81f5cd8ff76f", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "50", "https://twitter.com/MBThreatIntel/status/1561736526819639298", "None", "0", "Virus_Deck"
"2022-08-22 14:54:09", "844710", "0816e820c5380f3690a605ed21e16680", "md5_hash", "payload", "elf.winnti", "None", "Winnti", "", "50", "https://twitter.com/r3dbU7z/status/1561096493762748418", "None", "0", "Virus_Deck"
"2022-08-22 11:32:28", "844686", "b731343b083f999ae0271d19ec92da4f", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1561677595284045825", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-22 09:55:09", "844676", "b504e6f7c3d5f0346bc48bdcf2ab317d", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1561653114742136832", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-21 23:59:33", "844610", "d78fdb8b1c06e69a613f17f98fa5f2f7", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1561503118113775618", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-21 22:39:21", "844603", "fa2e517dd04094d6c3c1a2e80e9ea5e5", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1561483029259980800", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-21 20:26:03", "844531", "4ec2d903a2cecff157808c99e50ae8fa", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1561449476719616005", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-21 20:02:47", "844524", "39fc190f40468e2c713fcd2725356a3b", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-21 20:02:47", "844525", "e5867d546b56a926a27f239423b9ee8d", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-21 20:02:47", "844526", "e03759f2bf355c5f2168911c7f23c84e", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-21 19:48:26", "844520", "251cfbd9619efc7874c46cda4b77b512", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://bazaar.abuse.ch/sample/3b06b04ea6feb51cc220fcf788b065e0a6ed3cafd9a04fc5d7f4915ed077239d/", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-21 19:31:09", "844517", "45230608972cb35ed602312a7ab4ffe8", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1561435551202512896", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-20 22:54:09", "844349", "ade7b01c10b22acef1655f9fb3a16498", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1561124293609652225", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-20 22:41:47", "844344", "8872591ce7e63eee727e0815935c1b0b", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1561121237686009857", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-20 22:26:46", "844341", "055ada45c796cbf0bc3630a60ee06c11", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1561117427013935104", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-20 21:47:50", "844335", "e13fb311a4d0b649258adccae9162c60", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1561107534919999488", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-20 21:22:12", "844329", "2d38d9e3aea2a4e89d83061a073dd612", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1561100970678816768", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
"2022-08-20 17:28:22", "844269", "a655cd39611c64e5883c939130a16d82", "md5_hash", "payload", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "2022-08-22 22:29:34", "50", "https://twitter.com/pollo290987/status/1561042448683618304", "None", "0", "Virus_Deck"
"2022-08-20 17:28:22", "844270", "ddbf69d208fc04c006e73f1f0eb89bfa", "md5_hash", "payload", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "2022-08-22 22:29:34", "50", "https://twitter.com/pollo290987/status/1561042448683618304", "None", "0", "Virus_Deck"
"2022-08-20 17:28:22", "844271", "b2b27ccaded1db8ee341d5bd2c373044", "md5_hash", "payload", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "2022-08-22 22:29:34", "50", "https://twitter.com/pollo290987/status/1561042448683618304", "None", "0", "Virus_Deck"
"2022-08-20 03:15:38", "844202", "25e47c7ea96eee0cf6da5ddb55859662", "md5_hash", "payload", "osx.xloader", "Formbook", "Xloader", "", "50", "https://twitter.com/pollo290987/status/1560827852760956928", "None", "0", "Virus_Deck"
"2022-08-19 13:11:41", "844094", "f8679f43fd59185c80ed2a33c578bfdc", "md5_hash", "payload", "win.nitol", "None", "Nitol", "2022-08-19 15:09:09", "50", "https://twitter.com/r3dbU7z/status/1560615464266768384", "None", "0", "Virus_Deck"
"2022-08-18 17:41:15", "843981", "4103f92313df741c926014545472ca43", "md5_hash", "payload", "win.dreambot", "None", "DreamBot", "", "50", "https://twitter.com/w3ndige/status/1192828462551175168", "None", "0", "Virus_Deck"
"2022-08-18 17:41:15", "843982", "a908e3261ee99c8fe331293b2fc11d6f", "md5_hash", "payload", "win.dreambot", "None", "DreamBot", "", "50", "https://twitter.com/w3ndige/status/1192828462551175168", "None", "0", "Virus_Deck"
"2022-08-18 12:01:51", "843956", "60c70ec1ed1ee635cf69ebc3cbe60cf6", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://bazaar.abuse.ch/sample/2f31b81a5cd11934b07713bd8c19aff04c0968e1640e3e8fc6cbf10aca4d4092/", "Android,apk,IRAN,IRATA,spyware", "0", "onecert_ir"
"2022-08-18 11:40:17", "843954", "a3f6f44e159ddfaca249f40bbcc1417c", "md5_hash", "payload", "apk.irata", "None", "IRATA", "", "100", "https://twitter.com/onecert_ir/status/1560229848148283394", "Android,apk,iran,IRATA,spyware", "0", "onecert_ir"
